,track_id,track_name,release_date,artist_id,artist_name,popularity,followers,record_label,danceability,energy,instrumentalness,valence,tempo,tempo_adjusted,year
2248,2sGF7DBXvL2GjkbG606m1G,No Judgement,2020-03-13,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,76,9915419,Independent,0.723,0.726,0.000129,0.962,100.051,1.0,2020
2249,0Li1OuXXfi7950ilZUFGkF,Cardigan,2020-03-13,4Gso3d4CscCijv0lmajZWs,Don Toliver,87,5065430,Universal Music Group,0.747,0.497,0.0,0.0663,142.046,0.5,2020
2250,6NhS5LwYbJ6xD7BGvlWRJO,One Margarita,2020-03-13,0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,78,8882946,Universal Music Group,0.641,0.842,0.0,0.738,89.997,1.0,2020
2251,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,2020-03-20,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894,Universal Music Group,0.513,0.73,9.54e-05,0.334,171.001,0.5,2020
2252,2p8IUWQDrpjuFltbdgLOag,After Hours,2020-03-20,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894,Universal Music Group,0.658,0.572,0.0061,0.144,108.968,0.0,2020
2253,3CS5zwqrjggxlRD0QGJAva,the other girl (with Halsey),2020-03-20,26VFTg2z8YR0cCuwLzESi2,Halsey,82,21732620,Universal Music Group,0.583,0.769,0.0,0.785,179.869,1.0,2020
2254,4xqrdfXkTW4T0RauPLv3WA,Heather,2020-03-20,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,80,10210654,Universal Music Group,0.357,0.425,0.0,0.27,102.078,0.0,2020
2255,2rFqkDRJlumT7QjljlldlR,LOYAL (feat. Drake),2020-03-26,2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,83,7234552,Sony Music Entertainment,0.865,0.53,0.00149,0.203,104.948,0.0,2020
2256,2rFqkDRJlumT7QjljlldlR,LOYAL (feat. Drake),2020-03-26,3TVXtAsR1Inumwj472S9r4,Drake,96,92537455,Universal Music Group,0.865,0.53,0.00149,0.203,104.948,0.0,2020
2257,39LLxExYz6ewLAcYrzQQyP,Levitating,2020-03-27,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,88,44822142,Universal Music Group,0.695,0.884,0.0,0.914,103.014,1.0,2020
2258,2bjUEg4jBtKBlPdNrTAppI,Easier,2020-03-27,5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,77,10049110,Universal Music Group,0.562,0.46,0.0,0.623,176.055,1.0,2020
2259,3PfIrDoz19wz7qK7tYeu62,Don't Start Now,2020-03-27,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,88,44822142,Universal Music Group,0.793,0.793,0.0,0.679,123.95,1.0,2020
2260,3AzjcOeAmA57TIOr9zF1ZW,Physical,2020-03-27,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,88,44822142,Universal Music Group,0.647,0.844,0.000658,0.746,146.967,1.0,2020
2261,017PF4Q3l4DBUiWoXk4OWT,Break My Heart,2020-03-27,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,88,44822142,Universal Music Group,0.73,0.729,1.39e-06,0.467,113.011,0.0,2020
2262,3gAaDDoBipWZzGBMwK194e,Last Time I Say Sorry,2020-03-27,3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,76,5534597,Universal Music Group,0.263,0.393,0.0,0.205,86.806,0.0,2020
2263,3gAaDDoBipWZzGBMwK194e,Last Time I Say Sorry,2020-03-27,5y2Xq6xcjJb2jVM54GHK3t,John Legend,77,7075416,Universal Music Group,0.263,0.393,0.0,0.205,86.806,0.0,2020
2264,5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),2020-03-27,4r63FhuTkUYltbVAg5TQnk,DaBaby,79,12243876,Universal Music Group,0.702,0.825,0.0,0.915,102.977,1.0,2020
2265,5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),2020-03-27,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,88,44822142,Universal Music Group,0.702,0.825,0.0,0.915,102.977,1.0,2020
2266,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,2020-03-27,4fxd5Ee7UefO4CUXgwJ7IP,Giveon,78,4108508,Concord Music Group,0.449,0.465,1.02e-06,0.543,89.087,1.0,2020
2267,6qBFSepqLCuh5tehehc1bd,Like I Want You,2020-03-27,4fxd5Ee7UefO4CUXgwJ7IP,Giveon,78,4108508,Concord Music Group,0.678,0.355,7.06e-05,0.438,119.772,0.0,2020
2268,4rPkN1FMzQyFNP9cLUGIIB,Love Again,2020-03-27,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,88,44822142,Universal Music Group,0.659,0.667,2.85e-05,0.468,115.982,0.0,2020
2269,5o6dFqafETxZNqUFt9ZqAC,Be A Light,2020-03-30,6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,75,4756430,Sony Music Entertainment,0.507,0.493,1.32e-06,0.261,97.85,0.0,2020
2270,4mt7C6wYeTUWDDk7xKym9w,Feel Me,2020-04-09,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,82,50913198,Universal Music Group,0.71,0.808,0.000773,0.387,99.989,0.0,2020
2271,6xZ4Q2k2ompmDppyeESIY8,Level of Concern,2020-04-09,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,84,24738164,Independent,0.754,0.583,0.00015,0.77,122.012,1.0,2020
2272,4QnC1bIaMSfDQvF4XDhV5M,Boyfriend,2020-04-09,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,82,50913198,Universal Music Group,0.811,0.512,0.0262,0.346,92.047,0.0,2020
2273,1fipvP2zmef6vN2IwXfJhY,I’m Ready (with Demi Lovato),2020-04-16,2wY79sveU1sp5g7SokKOiI,Sam Smith,84,24407317,Independent,0.501,0.674,3.56e-05,0.152,155.051,0.5,2020
2274,1fipvP2zmef6vN2IwXfJhY,I’m Ready (with Demi Lovato),2020-04-16,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,78,26737158,Sony Music Entertainment,0.501,0.674,3.56e-05,0.152,155.051,0.5,2020
2275,19eeh4pgEGHdSTc26U1y89,CHAMPION,2020-04-17,4r63FhuTkUYltbVAg5TQnk,DaBaby,79,12243876,Universal Music Group,0.828,0.538,0.0,0.56,145.071,1.0,2020
2276,5P3oaNpPDVLRJsL3152SEs,Cool Again,2020-04-23,3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,76,5534597,Universal Music Group,0.608,0.735,1.69e-06,0.773,90.007,1.0,2020
2277,0k97FqvRrzf7w8RacSU5ok,Thug Of Spades (feat. DaBaby),2020-04-23,4r63FhuTkUYltbVAg5TQnk,DaBaby,79,12243876,Universal Music Group,0.678,0.69,0.0,0.505,99.352,1.0,2020
2278,0k97FqvRrzf7w8RacSU5ok,Thug Of Spades (feat. DaBaby),2020-04-23,7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again,82,13205165,Independent,0.678,0.69,0.0,0.505,99.352,1.0,2020
2279,3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey),2020-05-01,26VFTg2z8YR0cCuwLzESi2,Halsey,82,21732620,Universal Music Group,0.63,0.633,0.0,0.452,93.992,0.0,2020
2280,3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey),2020-05-01,64KEffDW9EtZ1y2vBYgq8T,Marshmello,84,33832835,Independent,0.63,0.633,0.0,0.452,93.992,0.0,2020
2281,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),2020-05-08,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,91,77957118,Independent,0.597,0.45,0.0,0.537,178.765,1.0,2020
2282,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),2020-05-08,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,92,100365325,Universal Music Group,0.597,0.45,0.0,0.537,178.765,1.0,2020
2283,14JFKtBSqefxfMiKhq6JT8,Almost Maybes,2020-05-08,77kULmXAQ6vWer7IIHdGzI,Jordan Davis,75,1336255,Universal Music Group,0.582,0.868,0.0,0.555,90.105,1.0,2020
2284,6J2LdBN97cDWn0MLxYh9HB,July,2020-05-15,55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,75,1401696,Sony Music Entertainment,0.708,0.186,0.0,0.322,72.541,0.0,2020
2285,77fvnWALKJR0ws1VUx09CY,X (with KAROL G),2020-05-15,790FomKkXshlbRYZFtlgla,KAROL G,92,51076873,Sony Music Entertainment,0.715,0.827,3.61e-05,0.75,117.977,1.0,2020
2286,77fvnWALKJR0ws1VUx09CY,X (with KAROL G),2020-05-15,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,76,7662160,Sony Music Entertainment,0.715,0.827,3.61e-05,0.75,117.977,1.0,2020
2287,4uqh9bualXNHXXwO2wPorc,Daisies,2020-05-15,6jJ0s89eD6GaHleKKya26X,Katy Perry,87,34661405,Universal Music Group,0.639,0.546,0.0,0.149,122.179,0.5,2020
2288,4w47S36wQGBhGg073q3nt7,TKN (feat. Travis Scott),2020-05-28,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,94,33611357,Independent,0.776,0.509,1.49e-06,0.485,94.634,0.0,2020
2289,7yBbV2k2S2uhaQc24NF2xt,Stupid Love,2020-05-29,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,92,32043089,Sony Music Entertainment,0.68,0.825,0.000122,0.784,117.987,1.0,2020
2290,7ju97lgwC2rKQ6wwsf9no9,Rain On Me (with Ariana Grande),2020-05-29,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,92,32043089,Sony Music Entertainment,0.672,0.855,0.0,0.646,123.056,1.0,2020
2291,7ju97lgwC2rKQ6wwsf9no9,Rain On Me (with Ariana Grande),2020-05-29,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,92,100365325,Universal Music Group,0.672,0.855,0.0,0.646,123.056,1.0,2020
2292,1IWNylpZ477gIVUDpJL66u,Sour Candy (with BLACKPINK),2020-05-29,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,92,32043089,Sony Music Entertainment,0.752,0.87,1.12e-05,0.784,120.006,1.0,2020
2293,1IWNylpZ477gIVUDpJL66u,Sour Candy (with BLACKPINK),2020-05-29,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,81,51270653,Universal Music Group,0.752,0.87,1.12e-05,0.784,120.006,1.0,2020
2294,41A89rj3GoMG6ktN37L7PG,Alice,2020-05-29,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,92,32043089,Sony Music Entertainment,0.723,0.88,0.0179,0.323,123.036,0.5,2020
2295,1sgDyuLooyvEML4oHspNza,Lose Somebody,2020-05-29,23fqKkggKUBHNkbKtXEls4,Kygo,82,8464844,Sony Music Entertainment,0.58,0.586,0.0,0.507,147.988,1.0,2020
2296,1sgDyuLooyvEML4oHspNza,Lose Somebody,2020-05-29,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,85,17522655,Universal Music Group,0.58,0.586,0.0,0.507,147.988,1.0,2020
2297,431M98gFekRc9HdNfgWc7N,Worldwide Beautiful,2020-06-04,3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,76,5534597,Universal Music Group,0.517,0.724,0.0,0.57,143.937,1.0,2020
2298,5cYFwgA5dHoqR3xGnlr9ew,I Hope (feat. Charlie Puth),2020-06-19,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,82,23313087,Warner Music Group,0.563,0.576,0.0,0.412,75.019,0.0,2020
2299,7MN8RYSofZsFROBlEOAzXq,Past Life (with Selena Gomez),2020-06-26,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,82,50913198,Universal Music Group,0.575,0.543,0.0,0.283,159.905,0.5,2020
2300,7mEUjhl6aTztdHCrxoTgBG,Wash Us In The Blood,2020-06-30,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,94,33611357,Independent,0.67,0.847,0.0,0.381,137.22,0.5,2020
2301,7mEUjhl6aTztdHCrxoTgBG,Wash Us In The Blood,2020-06-30,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989,Universal Music Group,0.67,0.847,0.0,0.381,137.22,0.5,2020
2302,5f1joOtoMeyppIcJGZQvqJ,Be Like That - feat. Swae Lee & Khalid,2020-07-10,1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,81,2322216,Universal Music Group,0.727,0.626,2.58e-05,0.322,86.97,0.0,2020
2303,5f1joOtoMeyppIcJGZQvqJ,Be Like That - feat. Swae Lee & Khalid,2020-07-10,3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,76,5534597,Universal Music Group,0.727,0.626,2.58e-05,0.322,86.97,0.0,2020
2304,5f1joOtoMeyppIcJGZQvqJ,Be Like That - feat. Swae Lee & Khalid,2020-07-10,6LuN9FCkKOj5PcnpouEgny,Khalid,85,16372907,Sony Music Entertainment,0.727,0.626,2.58e-05,0.322,86.97,0.0,2020
2305,15og0pCEcTFWEXOFKdcJlU,Hate Me,2020-07-16,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,80,12592500,Independent,0.64,0.789,0.0,0.762,75.018,1.0,2020
2306,15og0pCEcTFWEXOFKdcJlU,Hate Me,2020-07-16,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,88,35648627,Universal Music Group,0.64,0.789,0.0,0.762,75.018,1.0,2020
2307,4R2kfaDFhslZEMJqAFNpdd,cardigan,2020-07-24,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,123544806,Universal Music Group,0.613,0.581,0.000345,0.551,130.033,1.0,2020
2308,4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),2020-07-24,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,123544806,Universal Music Group,0.298,0.38,5.62e-05,0.152,75.602,0.0,2020
2309,4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),2020-07-24,4LEiUm1SRbFMgfqnQTwUbQ,Bon Iver,79,3689052,Independent,0.298,0.38,5.62e-05,0.152,75.602,0.0,2020
2310,1MgV7FIyNxIG7WzMRJV5HC,my tears ricochet,2020-07-24,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,123544806,Universal Music Group,0.469,0.263,0.0,0.112,129.86,0.5,2020
2311,3hUxzQpSfdDqwM3ZTFQY0K,august,2020-07-24,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,123544806,Universal Music Group,0.532,0.623,7.28e-05,0.403,89.937,0.0,2020
2312,0ZNU020wNYvgW84iljPkPP,mirrorball,2020-07-24,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,123544806,Universal Music Group,0.553,0.413,2.33e-06,0.379,110.107,0.0,2020
2313,6KJqZcs9XDgVck7Lg9QOTC,seven,2020-07-24,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,123544806,Universal Music Group,0.596,0.488,2.7e-05,0.415,94.922,0.0,2020
2314,6VsvKPJ4xjVNKpI8VVZ3SV,invisible string,2020-07-24,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,123544806,Universal Music Group,0.653,0.452,7.73e-05,0.45,83.433,0.0,2020
2315,7kt9e9LFSpN1zQtYEl19o1,this is me trying,2020-07-24,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,123544806,Universal Music Group,0.515,0.476,4.74e-05,0.412,135.886,0.5,2020
2316,2NmsngXHeC1GQ9wWrzhOMf,illicit affairs,2020-07-24,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,123544806,Universal Music Group,0.559,0.31,0.0,0.46,119.845,0.0,2020
2317,08fa9LFcFBTcilB3iq2e2A,epiphany,2020-07-24,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,123544806,Universal Music Group,0.175,0.267,0.000402,0.106,94.203,0.0,2020
2318,0EhpEsp4L0oRGM0vmeaN5e,UN DIA (ONE DAY) (Feat. Tainy),2020-07-24,0GM7qgcRCORpGnfcN2tCiB,Tainy,79,2371907,Sony Music Entertainment,0.571,0.693,0.0,0.393,168.169,0.5,2020
2319,0EhpEsp4L0oRGM0vmeaN5e,UN DIA (ONE DAY) (Feat. Tainy),2020-07-24,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,88,37248533,Universal Music Group,0.571,0.693,0.0,0.393,168.169,0.5,2020
2320,0EhpEsp4L0oRGM0vmeaN5e,UN DIA (ONE DAY) (Feat. Tainy),2020-07-24,4q3ewBCX7sLwd24euuV69X,Bad Bunny,95,86231149,Independent,0.571,0.693,0.0,0.393,168.169,0.5,2020
2321,0EhpEsp4L0oRGM0vmeaN5e,UN DIA (ONE DAY) (Feat. Tainy),2020-07-24,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,88,44822142,Universal Music Group,0.571,0.693,0.0,0.393,168.169,0.5,2020
2322,6MWoRt97mnSTXZhu3ggi9C,hoax,2020-07-24,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,123544806,Universal Music Group,0.662,0.181,3.86e-06,0.429,118.819,0.0,2020
2323,15OjBeqNX3bShsGYQbteRv,La Tóxica,2020-07-24,329e4yvIujISKGKz1BZZbO,Farruko,84,16029709,Independent,0.659,0.701,0.0,0.623,91.97,1.0,2020
2324,5ctAxAK2jQL8J1hsNSbA6b,BLIND (feat. Young Thug),2020-08-04,4r63FhuTkUYltbVAg5TQnk,DaBaby,79,12243876,Universal Music Group,0.788,0.665,0.0,0.709,81.502,1.0,2020
2325,5ctAxAK2jQL8J1hsNSbA6b,BLIND (feat. Young Thug),2020-08-04,50co4Is1HCEo8bhOyUWKpn,Young Thug,85,10547637,Sony Music Entertainment,0.788,0.665,0.0,0.709,81.502,1.0,2020
2326,3USxtqRwSYz57Ewm6wWRMp,Heat Waves,2020-08-07,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,78,4302921,Independent,0.761,0.525,6.7e-06,0.531,80.87,1.0,2020
2327,2opQESZb7JsRKCvWMBPeuv,Knockin' Boots,2020-08-07,0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,78,8882946,Universal Music Group,0.728,0.682,0.0,0.644,131.901,1.0,2020
2328,6QpZSfLid1YZ6c01BvB5jH,Down To One,2020-08-07,0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,78,8882946,Universal Music Group,0.62,0.776,4.24e-05,0.551,93.964,1.0,2020
2329,1yoMvmasuxZfqHEipJhRbp,Hawái,2020-08-21,1r4hJ1h58CWwUQe3MxPuau,Maluma,86,34696331,Sony Music Entertainment,0.783,0.727,2.46e-05,0.558,180.067,1.0,2020
2330,3TNSVsiFngfe68UJpMq1oS,Starting Over,2020-08-27,4YLtscXsxbVgi031ovDDdh,Chris Stapleton,83,7612876,Universal Music Group,0.638,0.538,0.000415,0.318,89.124,0.0,2020
2331,2J4P46vCFm1rPkNkp9pZWX,Ice Cream (with Selena Gomez),2020-08-28,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,82,50913198,Universal Music Group,0.79,0.729,9.31e-05,0.904,159.989,1.0,2020
2332,2J4P46vCFm1rPkNkp9pZWX,Ice Cream (with Selena Gomez),2020-08-28,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,81,51270653,Universal Music Group,0.79,0.729,9.31e-05,0.904,159.989,1.0,2020
2333,6kBbetvAHiBSNIpndZBs6W,GIVE HEAVEN SOME HELL,2020-09-04,5QNm7E7RU2m64l6Gliu8Oy,HARDY,76,1131203,Sony Music Entertainment,0.639,0.839,0.0,0.528,126.057,1.0,2020
2334,35UUpTmrcFXNIVIN26ujXl,Relación - Remix,2020-09-04,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,88,37248533,Universal Music Group,0.793,0.771,1.51e-06,0.835,171.943,1.0,2020
2335,35UUpTmrcFXNIVIN26ujXl,Relación - Remix,2020-09-04,329e4yvIujISKGKz1BZZbO,Farruko,84,16029709,Independent,0.793,0.771,1.51e-06,0.835,171.943,1.0,2020
2336,35UUpTmrcFXNIVIN26ujXl,Relación - Remix,2020-09-04,4VMYDCV2IEDYJArk749S6m,Daddy Yankee,88,35185838,Universal Music Group,0.793,0.771,1.51e-06,0.835,171.943,1.0,2020
2337,35UUpTmrcFXNIVIN26ujXl,Relación - Remix,2020-09-04,77ziqFxp5gaInVrF2lj4ht,Sech,80,12085979,Universal Music Group,0.793,0.771,1.51e-06,0.835,171.943,1.0,2020
2338,0zzVTGyRrWpQu8Fr28NRAv,OK Not To Be OK,2020-09-10,64KEffDW9EtZ1y2vBYgq8T,Marshmello,84,33832835,Independent,0.743,0.837,0.0,0.263,103.072,0.0,2020
2339,0zzVTGyRrWpQu8Fr28NRAv,OK Not To Be OK,2020-09-10,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,78,26737158,Sony Music Entertainment,0.743,0.837,0.0,0.263,103.072,0.0,2020
2340,5NUXE8W12lWcUXgJRCjeEw,One Too Many,2020-09-16,1KCSPY1glIKqW2TotWuXOR,P!nk,82,17190703,Sony Music Entertainment,0.697,0.535,0.0,0.594,82.959,1.0,2020
2341,7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,2020-09-18,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,80,7128382,Warner Music Group,0.72,0.706,0.0,0.62,133.002,1.0,2020
2342,7a53HqqArd4b9NF4XAmlbI,Kings & Queens,2020-09-18,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,80,7128382,Warner Music Group,0.637,0.69,0.0,0.457,129.857,0.5,2020
2343,7e1VoRlNumuEkXlITMHKLE,Me Gusta (with Cardi B & Myke Towers),2020-09-18,4kYSro6naA4h99UJvo89HB,Cardi B,81,24527818,Warner Music Group,0.91,0.604,0.0,0.807,110.075,1.0,2020
2344,7e1VoRlNumuEkXlITMHKLE,Me Gusta (with Cardi B & Myke Towers),2020-09-18,7FNnA9vBm6EKceENgCGRMb,Anitta,82,12694725,Warner Music Group,0.91,0.604,0.0,0.807,110.075,1.0,2020
2345,7e1VoRlNumuEkXlITMHKLE,Me Gusta (with Cardi B & Myke Towers),2020-09-18,7iK8PXO48WeuP03g8YR51W,Myke Towers,89,16729899,Independent,0.91,0.604,0.0,0.807,110.075,1.0,2020
2346,4VQH4VluDUOsOuDxccTeyN,Sanctuary,2020-09-24,3MZsBdqDrRTJihTHQrO6Dq,Joji,80,9829611,Sony Music Entertainment,0.551,0.639,0.000141,0.326,167.809,0.5,2020
2347,2r8RwegunaKMYW4pDFEMKM,Run,2020-09-24,3MZsBdqDrRTJihTHQrO6Dq,Joji,80,9829611,Sony Music Entertainment,0.427,0.715,0.000231,0.331,157.905,0.5,2020
2348,2mzM4Y0Rnx2BDZqRnhQ5Q6,Free Mind,2020-09-25,687cZJR45JO7jhk1LHIbgq,Tems,78,2411642,Universal Music Group,0.562,0.463,0.000145,0.416,125.15,0.5,2020
2349,2olKV1Kl0yp2WdK78jcFsR,Hallelujah,2020-09-25,5y2Xq6xcjJb2jVM54GHK3t,John Legend,77,7075416,Universal Music Group,0.335,0.43,0.0,0.379,78.259,0.0,2020
2350,1Wt5tponmRQp7JgasjIvSf,Rich N*gga Sh*t (feat. Young Thug),2020-10-01,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,90,9393772,Sony Music Entertainment,0.82,0.718,0.0,0.599,97.994,1.0,2020
2351,1Wt5tponmRQp7JgasjIvSf,Rich N*gga Sh*t (feat. Young Thug),2020-10-01,1URnnhqYAYcrqrcwql10ft,21 Savage,89,20281743,Sony Music Entertainment,0.82,0.718,0.0,0.599,97.994,1.0,2020
2352,1Wt5tponmRQp7JgasjIvSf,Rich N*gga Sh*t (feat. Young Thug),2020-10-01,50co4Is1HCEo8bhOyUWKpn,Young Thug,85,10547637,Sony Music Entertainment,0.82,0.718,0.0,0.599,97.994,1.0,2020
2353,4AlRqtjgPSOpBTxBRBbHow,Snitches & Rats (feat. Young Nudy),2020-10-01,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,90,9393772,Sony Music Entertainment,0.835,0.688,0.000603,0.437,145.881,0.5,2020
2354,4AlRqtjgPSOpBTxBRBbHow,Snitches & Rats (feat. Young Nudy),2020-10-01,1URnnhqYAYcrqrcwql10ft,21 Savage,89,20281743,Sony Music Entertainment,0.835,0.688,0.000603,0.437,145.881,0.5,2020
2355,6higdpilQBtxJDp1vUuPaw,Steppin On N*ggas,2020-10-01,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,90,9393772,Sony Music Entertainment,0.842,0.646,2.83e-05,0.726,89.517,1.0,2020
2356,6higdpilQBtxJDp1vUuPaw,Steppin On N*ggas,2020-10-01,1URnnhqYAYcrqrcwql10ft,21 Savage,89,20281743,Sony Music Entertainment,0.842,0.646,2.83e-05,0.726,89.517,1.0,2020
2357,57wxyRRrBfWl6BUSsHwvYB,"Another One Bites The Dust - Live At Summer Sonic, Tokyo, Japan, 2014",2020-10-02,1dfeR4HaWDbWqFHLkxsg1d,Queen,86,51533566,Universal Music Group,0.585,0.914,0.00683,0.458,111.479,0.0,2020
2358,4SFknyjLcyTLJFPKD2m96o,How You Like That,2020-10-02,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,81,51270653,Universal Music Group,0.812,0.761,0.000135,0.344,130.032,0.5,2020
2359,5KCbr5ndeby4y4ggthdiAb,Wonder,2020-10-02,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,84,43412315,Sony Music Entertainment,0.333,0.637,1.8e-05,0.132,139.898,0.5,2020
2360,4SCnCPOUOUXUmCX2uHb3r7,Outta Time (feat. Drake),2020-10-02,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,83,9057348,Sony Music Entertainment,0.714,0.582,0.0,0.338,92.819,0.0,2020
2361,4SCnCPOUOUXUmCX2uHb3r7,Outta Time (feat. Drake),2020-10-02,3TVXtAsR1Inumwj472S9r4,Drake,96,92537455,Universal Music Group,0.714,0.582,0.0,0.338,92.819,0.0,2020
2362,4Ws314Ylb27BVsvlZOy30C,Lovesick Girls,2020-10-02,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,81,51270653,Universal Music Group,0.654,0.707,0.0,0.448,127.97,0.5,2020
2363,1LV5cAo02H8h5YlZNcjULM,Always Forever,2020-10-02,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,83,9057348,Sony Music Entertainment,0.605,0.489,2.36e-06,0.326,147.341,0.5,2020
2364,0KS2h61pHQ4WmOwruD7uxD,Damage,2020-10-21,3Y7RZ31TRPVadSFVy1o8os,H.E.R.,77,7892679,Sony Music Entertainment,0.646,0.696,0.0,0.18,81.336,0.0,2020
2365,4sSUYUpB5epI7xTi5wfpOI,Highway Don't Care,2020-10-23,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,123544806,Universal Music Group,0.477,0.791,0.0,0.505,157.83,1.0,2020
2366,3zxAw8PaqpeGZ3Pakkxv3J,Without You,2020-10-23,718COspgdWOnwOFpJHRZHS,Luke Combs,88,11525460,Independent,0.522,0.659,0.0,0.355,141.996,0.5,2020
2367,6IBcOGPsniK3Pso1wHIhew,Forever After All,2020-10-23,718COspgdWOnwOFpJHRZHS,Luke Combs,88,11525460,Independent,0.487,0.65,0.0,0.456,151.964,0.5,2020
2368,0jcZ1uIHmvh6Is9T6hXOUk,The Other Guy,2020-10-23,718COspgdWOnwOFpJHRZHS,Luke Combs,88,11525460,Independent,0.567,0.726,0.0,0.319,141.92,0.5,2020
2369,7IWV29mryrqtO0JVgnPtfv,Cold As You,2020-10-23,718COspgdWOnwOFpJHRZHS,Luke Combs,88,11525460,Independent,0.598,0.846,0.0,0.328,144.04,0.5,2020
2370,7t3Xdbufg7q2onVsR8RBdY,Fire On Fire,2020-10-30,2wY79sveU1sp5g7SokKOiI,Sam Smith,84,24407317,Independent,0.584,0.408,0.0,0.333,115.129,0.0,2020
